Kategori,Şehir,İlçe,Firma Adı,Adres,Açıklama,Telefon,E-posta,Web Sitesi,Latitude,Longitude
dovme-piercing-ve-ekipmanlari,istanbul,kartal,DİAGON TATTOO(Kemal Sonat Gökdel),"Bağdat Cad. Erenköy, Kadıköy, İstanbul",,02163550011,Veri yok,Veri yok,40.9721320000000,29.0585940000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,YELLOW TATTOO(Tamer Sarı),"Kaynarca Mah. E-5 Yanyol Cad. 5 Dk:2 Pendik, İstanbul",,05436054330,tattooshop34@outlook.com.tr,Veri yok,40.8769790000000,29.2618980000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,EKINOKS TOTO(Sercan Düz),"Cevizlik Mah. Hamdi Paşa Mektebi Sok. 30 Dk:2 Bakırköy, İstanbul",,05355861680,Veri yok,Veri yok,40.9760300000000,28.8761990000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,MIA TATTOO(Şevkiye Akcaoğlu),"Bahçeşehir 1. Kısım Mah. Başakşehir, İstanbul",,05364710017,Veri yok,Veri yok,41.0679630000000,28.6954710000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,NEGATİF BODY ART WORKSHOP(Çağatay Ateş),"Caferağa Mah. Kadife Sok. 6/1 Kadıköy, İstanbul",,05365545644,Veri yok,http://www.negatifbodyart.net,40.9869910000000,29.0267640000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,REDCAT TATTOO,"Hamam Sok. 10 Bebek, Beşiktaş, İstanbul",,02122874535,Veri yok,Veri yok,41.0771560000000,29.0426230000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,TATTOO ART,"Yenişehir Mah. Barajyolu Cad. 40 Ataşehir, İstanbul",,02166290314,Veri yok,Veri yok,40.9940480000000,29.1357720000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,INKCITY TATTOO- BUGÜN EMLAK DANIŞMANLIĞI İNŞAAT DÖVME SANATLARI TEKSİL SAN. VE TİC.LTD.ŞTİ.,"Katip Mustafa Çelebi Mah. Meşelik Sok. 3/C Beyoğlu, İstanbul",,02122454554,Veri yok,Veri yok,41.0356800000000,28.9834840000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,REDWOLF TATTOO,"Asmalı Mescit Mah. İstiklal Cad. 108 Aznavur Pasajı K:5 Beyoğlu, İstanbul",,05055715829,redwolftattoo@hotmail.com,http://www.redwolftattoo.com,41.0333070000000,28.9767910000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,HOROZ TATTOO(Tolga Hasan Uçağı),"Zeytinlik Mah. Yakut Sok. 36/A Bakırköy, İstanbul",,02126608882,Veri yok,Veri yok,40.9788030000000,28.8706960000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,ANGEL TATTOO(İsmail Mete İpek),"Merkez Mah. Şamlı Sok. 33/D Avcılar, İstanbul",,02125092064,Veri yok,http://angeltattoostudio.com,40.9810810000000,28.7206080000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,ATV SEVGİ İZİ PROJESİ,"Çobançeşme Mah. Bahçelievler, İstanbul",,05301513151,i.cananguney@hotmail.com,http://www.benibuldular.com,41.0019160000000,28.8633730000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,CRAZY WORLD TATTOO,"Duatepe Mah. Ergenekon Cad. 85/A Şişli, İstanbul",,02122403779,crazyworldtattoo@hotmail.com,Veri yok,41.0532831812160,28.9831126614040
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,VELİ DOĞAN SOKAK 44 TATTOO(Çilveli Doğan),"Cumhuriyet Mah. Teyyareci Fehmi Sok. 16 K:2 Osmanbey, Şişli, İstanbul",Dövme Yapımı,05353404971,Veri yok,Veri yok,41.0524250000000,28.9860760000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,SHADOWS TATTOO(Çoşkun Tağrikulu),"Kuloğlu Mah. İstiklal Cad. 131 Atlas Pasajı Dk:7 Beyoğlu, İstanbul",,02122438503,Veri yok,http://shadowstattoo.com,41.0336680000000,28.9797500000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,STUDIO KIRMIZI TATTOO SHOP(Atalay İşigüzel),"Hüseyinağa Mah. Balo Sok. 3 D:2 Beyoğlu, İstanbul",,02122510018,info@studiokirmizi.com,http://studiokirmizi.com,41.0343490000000,28.9785790000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,BRAINERS INK,"Caferağa Mah. Bahariye Cad. 70 Beyaz Saray Apt. D:2 Kadıköy, İstanbul",,02163300980,info@brainersink.com,http://www.brainersink.com,40.9869490000000,29.0281090000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,TATTOO MIX(Mehmet Ali Pehlivan),"Firuzağa Mah. Defterdar Yokuşu 45 Beyoğlu, İstanbul",,02122962419,1tattoomix@gmail.com,http://www.tattoomix.com.tr,41.0600620000000,28.9874620000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,GOLDEN ARROWE(Nurhan Şener Öner),"Caferağa Mah. Sakızgülü Sok. 21 Işık Apt. D:1 Kadıköy, İstanbul",,02163474556,Veri yok,Veri yok,40.9875430000000,29.0269790000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,ARAGON ART TATTOO & PIERCING,"Atakent Mah. 242. Sok. 19 Küçükçekmece, İstanbul",,05325775354,info@dovme.net,http://www.dovme.net,41.0379497925930,28.7839961965930
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,MILLER INK. DÖVME SALONU(Timuçin Değirmenci),"Hürriyet Mah. Cumhuriyet Cad. 16 Önay Garden Residance K:7 D:175 Esenyurt, İstanbul",,05302329959,timucindegirmenci01@gmail.com,http://timucindegirmenci.com,41.0166417146690,28.6530964576750
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,GHETTA TATTOO(Okan Kuduoğlu),"Yalı Mah. Fırın Sok. 6/B Maltepe, İstanbul",,02163527988,Veri yok,Veri yok,40.9212310000000,29.1288790000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,AMAZON DÖVME(Nimet Arıkan),"Türkali Mah. Yeniyol Sok. 1 D:1 Beşiktaş, İstanbul",,05323868930,info@amazondovme.com,http://www.amazondovme.com,41.0454460000000,29.0027640000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,TATTOO PARK(Ümit Taner Tuncalı),"Kuştepe Mah. Mecidiyeköy Yolu Cad. 12 Şişli, İstanbul",,02122132264,tattooparkdovme@outlook.com,http://www.tattooparkdovme.com,41.0673700000000,28.9922000000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,RED & BLACK TATTOO,"Piri Mehmet Paşa Mah. Silivri, İstanbul",,05514068978,Veri yok,Veri yok,41.0777740000000,28.2400770000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,ÇINAR TATTOO(Çınar Topaklı),"Bozca Sok. 8 Cesur Apt. Beşiktaş, İstanbul",,05353129232,Veri yok,Veri yok,41.0464510200000,29.0018188800000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,GOLDEN ARROW(Nurhan Şener Öner),"Caferağa Mah. Sakız Gülü Sok. 24/5 Göynük Apt. Kadıköy, İstanbul",,02164505490,Veri yok,Veri yok,40.9872330000000,29.0274900000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,DEVENİNNALI TATTOO AND PİERCİNG STUDİO(Elif Göktaş Serdaroğlu),"Taksim, Beyoğlu, İstanbul",,05415425626,Veri yok,Veri yok,41.0379100000000,28.9849770000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,TATTOO ROYAL(Yusuf Zorşahin),"Bahçeşehir 1. Kısım Mah. 3. Cad. 50 Kc Grup E Çrş. K:1 Başakşehir, İstanbul",,05318152630,Veri yok,Veri yok,41.0804679600000,28.6906431600000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,HEFEN ART STORE,"Ortamahalle Mah. Demirkapı Cad. Özen Sok. 17 Bayrampaşa, İstanbul",,05314082925,Veri yok,http://www.hefenart.com,41.0360940000000,28.9094770000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,BLACK SEA TATTOO(Ruhsel Donbalak),"İstiklal Cad. 165/1 Beyoğlu, İstanbul",,02122528055,Veri yok,Veri yok,41.0326420000000,28.9765930000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,LUCKY HANDS,"Katip Mustafa Çelebi Mah. Abdullah Sok. 1 Bengisu Apt. Beyoğlu, İstanbul",,05319470540,Veri yok,Veri yok,41.0352650100000,28.9836568800000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,KOBAY KRONİK TATTOO- KRONİK TATTOO VÜCUT SÜSLEME HEDİYELİK EŞYA TEKSTİL SAN. VE DIŞ TİC.LTD.ŞTİ.,"Meşrutiyet Mah. Rumeli Cad. 42 Şişli, İstanbul",,05358408383,Veri yok,Veri yok,41.0531400000000,28.9892820000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,İSTANBUL DÖVME SALONU(Fatma Arı),"Merkez Mah. Oktay Cebeci Sok. 22 K:5 D:12 Şişli, İstanbul",,05372666090,Veri yok,Veri yok,41.0577870000000,28.9852270000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,İSİS TATTOO PIERCING(Murat Aykır),"Atatürk Mah. İkitelli Cad. 148 Küçükçekmece, İstanbul",,05302473809,Veri yok,Veri yok,41.0534090000000,28.7955200000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,SİLİVRİ TATTOO,"Alibey Mah. Özkan Taşkın Sok. 5/H Silivri, İstanbul",,05334339924,Veri yok,Veri yok,41.0755310000000,28.2521210000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,ENDLESS TATTOO(Diğdem Cındık),"Zeytinlik Mah. Yakut Sok. 5 D:1 Bakırköy, İstanbul",,02125713501,Veri yok,Veri yok,40.9789820000000,28.8736450000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,DİAGON TATTOO(Kemal Sonat Gökdel),"Bağdat Cad. Erenköy, Kadıköy, İstanbul",,02163550011,Veri yok,Veri yok,40.9721320000000,29.0585940000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,YELLOW TATTOO(Tamer Sarı),"Kaynarca Mah. E-5 Yanyol Cad. 5 Dk:2 Pendik, İstanbul",,05436054330,tattooshop34@outlook.com.tr,Veri yok,40.8769790000000,29.2618980000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,EKINOKS TOTO(Sercan Düz),"Cevizlik Mah. Hamdi Paşa Mektebi Sok. 30 Dk:2 Bakırköy, İstanbul",,05355861680,Veri yok,Veri yok,40.9760300000000,28.8761990000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,MIA TATTOO(Şevkiye Akcaoğlu),"Bahçeşehir 1. Kısım Mah. Başakşehir, İstanbul",,05364710017,Veri yok,Veri yok,41.0679630000000,28.6954710000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,NEGATİF BODY ART WORKSHOP(Çağatay Ateş),"Caferağa Mah. Kadife Sok. 6/1 Kadıköy, İstanbul",,05365545644,Veri yok,http://www.negatifbodyart.net,40.9869910000000,29.0267640000000
dovme-piercing-ve-ekipmanlari,istanbul,sancaktepe,REDCAT TATTOO,"Hamam Sok. 10 Bebek, Beşiktaş, İstanbul",,02122874535,Veri yok,Veri yok,41.0771560000000,29.0426230000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,TATTOO ART,"Yenişehir Mah. Barajyolu Cad. 40 Ataşehir, İstanbul",,02166290314,Veri yok,Veri yok,40.9940480000000,29.1357720000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,INKCITY TATTOO- BUGÜN EMLAK DANIŞMANLIĞI İNŞAAT DÖVME SANATLARI TEKSİL SAN. VE TİC.LTD.ŞTİ.,"Katip Mustafa Çelebi Mah. Meşelik Sok. 3/C Beyoğlu, İstanbul",,02122454554,Veri yok,Veri yok,41.0356800000000,28.9834840000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,REDWOLF TATTOO,"Asmalı Mescit Mah. İstiklal Cad. 108 Aznavur Pasajı K:5 Beyoğlu, İstanbul",,05055715829,redwolftattoo@hotmail.com,http://www.redwolftattoo.com,41.0333070000000,28.9767910000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,HOROZ TATTOO(Tolga Hasan Uçağı),"Zeytinlik Mah. Yakut Sok. 36/A Bakırköy, İstanbul",,02126608882,Veri yok,Veri yok,40.9788030000000,28.8706960000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,ANGEL TATTOO(İsmail Mete İpek),"Merkez Mah. Şamlı Sok. 33/D Avcılar, İstanbul",,02125092064,Veri yok,http://angeltattoostudio.com,40.9810810000000,28.7206080000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,ATV SEVGİ İZİ PROJESİ,"Çobançeşme Mah. Bahçelievler, İstanbul",,05301513151,i.cananguney@hotmail.com,http://www.benibuldular.com,41.0019160000000,28.8633730000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,CRAZY WORLD TATTOO,"Duatepe Mah. Ergenekon Cad. 85/A Şişli, İstanbul",,02122403779,crazyworldtattoo@hotmail.com,Veri yok,41.0532831812160,28.9831126614040
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,VELİ DOĞAN SOKAK 44 TATTOO(Çilveli Doğan),"Cumhuriyet Mah. Teyyareci Fehmi Sok. 16 K:2 Osmanbey, Şişli, İstanbul",Dövme Yapımı,05353404971,Veri yok,Veri yok,41.0524250000000,28.9860760000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,SHADOWS TATTOO(Çoşkun Tağrikulu),"Kuloğlu Mah. İstiklal Cad. 131 Atlas Pasajı Dk:7 Beyoğlu, İstanbul",,02122438503,Veri yok,http://shadowstattoo.com,41.0336680000000,28.9797500000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,STUDIO KIRMIZI TATTOO SHOP(Atalay İşigüzel),"Hüseyinağa Mah. Balo Sok. 3 D:2 Beyoğlu, İstanbul",,02122510018,info@studiokirmizi.com,http://studiokirmizi.com,41.0343490000000,28.9785790000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,BRAINERS INK,"Caferağa Mah. Bahariye Cad. 70 Beyaz Saray Apt. D:2 Kadıköy, İstanbul",,02163300980,info@brainersink.com,http://www.brainersink.com,40.9869490000000,29.0281090000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,TATTOO MIX(Mehmet Ali Pehlivan),"Firuzağa Mah. Defterdar Yokuşu 45 Beyoğlu, İstanbul",,02122962419,1tattoomix@gmail.com,http://www.tattoomix.com.tr,41.0600620000000,28.9874620000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,GOLDEN ARROWE(Nurhan Şener Öner),"Caferağa Mah. Sakızgülü Sok. 21 Işık Apt. D:1 Kadıköy, İstanbul",,02163474556,Veri yok,Veri yok,40.9875430000000,29.0269790000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,ARAGON ART TATTOO & PIERCING,"Atakent Mah. 242. Sok. 19 Küçükçekmece, İstanbul",,05325775354,info@dovme.net,http://www.dovme.net,41.0379497925930,28.7839961965930
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,MILLER INK. DÖVME SALONU(Timuçin Değirmenci),"Hürriyet Mah. Cumhuriyet Cad. 16 Önay Garden Residance K:7 D:175 Esenyurt, İstanbul",,05302329959,timucindegirmenci01@gmail.com,http://timucindegirmenci.com,41.0166417146690,28.6530964576750
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,GHETTA TATTOO(Okan Kuduoğlu),"Yalı Mah. Fırın Sok. 6/B Maltepe, İstanbul",,02163527988,Veri yok,Veri yok,40.9212310000000,29.1288790000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,AMAZON DÖVME(Nimet Arıkan),"Türkali Mah. Yeniyol Sok. 1 D:1 Beşiktaş, İstanbul",,05323868930,info@amazondovme.com,http://www.amazondovme.com,41.0454460000000,29.0027640000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,TATTOO PARK(Ümit Taner Tuncalı),"Kuştepe Mah. Mecidiyeköy Yolu Cad. 12 Şişli, İstanbul",,02122132264,tattooparkdovme@outlook.com,http://www.tattooparkdovme.com,41.0673700000000,28.9922000000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,RED & BLACK TATTOO,"Piri Mehmet Paşa Mah. Silivri, İstanbul",,05514068978,Veri yok,Veri yok,41.0777740000000,28.2400770000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,ÇINAR TATTOO(Çınar Topaklı),"Bozca Sok. 8 Cesur Apt. Beşiktaş, İstanbul",,05353129232,Veri yok,Veri yok,41.0464510200000,29.0018188800000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,GOLDEN ARROW(Nurhan Şener Öner),"Caferağa Mah. Sakız Gülü Sok. 24/5 Göynük Apt. Kadıköy, İstanbul",,02164505490,Veri yok,Veri yok,40.9872330000000,29.0274900000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,DEVENİNNALI TATTOO AND PİERCİNG STUDİO(Elif Göktaş Serdaroğlu),"Taksim, Beyoğlu, İstanbul",,05415425626,Veri yok,Veri yok,41.0379100000000,28.9849770000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,TATTOO ROYAL(Yusuf Zorşahin),"Bahçeşehir 1. Kısım Mah. 3. Cad. 50 Kc Grup E Çrş. K:1 Başakşehir, İstanbul",,05318152630,Veri yok,Veri yok,41.0804679600000,28.6906431600000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,HEFEN ART STORE,"Ortamahalle Mah. Demirkapı Cad. Özen Sok. 17 Bayrampaşa, İstanbul",,05314082925,Veri yok,http://www.hefenart.com,41.0360940000000,28.9094770000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,BLACK SEA TATTOO(Ruhsel Donbalak),"İstiklal Cad. 165/1 Beyoğlu, İstanbul",,02122528055,Veri yok,Veri yok,41.0326420000000,28.9765930000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,LUCKY HANDS,"Katip Mustafa Çelebi Mah. Abdullah Sok. 1 Bengisu Apt. Beyoğlu, İstanbul",,05319470540,Veri yok,Veri yok,41.0352650100000,28.9836568800000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,KOBAY KRONİK TATTOO- KRONİK TATTOO VÜCUT SÜSLEME HEDİYELİK EŞYA TEKSTİL SAN. VE DIŞ TİC.LTD.ŞTİ.,"Meşrutiyet Mah. Rumeli Cad. 42 Şişli, İstanbul",,05358408383,Veri yok,Veri yok,41.0531400000000,28.9892820000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,İSTANBUL DÖVME SALONU(Fatma Arı),"Merkez Mah. Oktay Cebeci Sok. 22 K:5 D:12 Şişli, İstanbul",,05372666090,Veri yok,Veri yok,41.0577870000000,28.9852270000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,İSİS TATTOO PIERCING(Murat Aykır),"Atatürk Mah. İkitelli Cad. 148 Küçükçekmece, İstanbul",,05302473809,Veri yok,Veri yok,41.0534090000000,28.7955200000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,SİLİVRİ TATTOO,"Alibey Mah. Özkan Taşkın Sok. 5/H Silivri, İstanbul",,05334339924,Veri yok,Veri yok,41.0755310000000,28.2521210000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,ENDLESS TATTOO(Diğdem Cındık),"Zeytinlik Mah. Yakut Sok. 5 D:1 Bakırköy, İstanbul",,02125713501,Veri yok,Veri yok,40.9789820000000,28.8736450000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,DİAGON TATTOO(Kemal Sonat Gökdel),"Bağdat Cad. Erenköy, Kadıköy, İstanbul",,02163550011,Veri yok,Veri yok,40.9721320000000,29.0585940000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,YELLOW TATTOO(Tamer Sarı),"Kaynarca Mah. E-5 Yanyol Cad. 5 Dk:2 Pendik, İstanbul",,05436054330,tattooshop34@outlook.com.tr,Veri yok,40.8769790000000,29.2618980000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,EKINOKS TOTO(Sercan Düz),"Cevizlik Mah. Hamdi Paşa Mektebi Sok. 30 Dk:2 Bakırköy, İstanbul",,05355861680,Veri yok,Veri yok,40.9760300000000,28.8761990000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,MIA TATTOO(Şevkiye Akcaoğlu),"Bahçeşehir 1. Kısım Mah. Başakşehir, İstanbul",,05364710017,Veri yok,Veri yok,41.0679630000000,28.6954710000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,NEGATİF BODY ART WORKSHOP(Çağatay Ateş),"Caferağa Mah. Kadife Sok. 6/1 Kadıköy, İstanbul",,05365545644,Veri yok,http://www.negatifbodyart.net,40.9869910000000,29.0267640000000
dovme-piercing-ve-ekipmanlari,istanbul,sariyer,REDCAT TATTOO,"Hamam Sok. 10 Bebek, Beşiktaş, İstanbul",,02122874535,Veri yok,Veri yok,41.0771560000000,29.0426230000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,TATTOO ART,"Yenişehir Mah. Barajyolu Cad. 40 Ataşehir, İstanbul",,02166290314,Veri yok,Veri yok,40.9940480000000,29.1357720000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,INKCITY TATTOO- BUGÜN EMLAK DANIŞMANLIĞI İNŞAAT DÖVME SANATLARI TEKSİL SAN. VE TİC.LTD.ŞTİ.,"Katip Mustafa Çelebi Mah. Meşelik Sok. 3/C Beyoğlu, İstanbul",,02122454554,Veri yok,Veri yok,41.0356800000000,28.9834840000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,REDWOLF TATTOO,"Asmalı Mescit Mah. İstiklal Cad. 108 Aznavur Pasajı K:5 Beyoğlu, İstanbul",,05055715829,redwolftattoo@hotmail.com,http://www.redwolftattoo.com,41.0333070000000,28.9767910000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,HOROZ TATTOO(Tolga Hasan Uçağı),"Zeytinlik Mah. Yakut Sok. 36/A Bakırköy, İstanbul",,02126608882,Veri yok,Veri yok,40.9788030000000,28.8706960000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,ANGEL TATTOO(İsmail Mete İpek),"Merkez Mah. Şamlı Sok. 33/D Avcılar, İstanbul",,02125092064,Veri yok,http://angeltattoostudio.com,40.9810810000000,28.7206080000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,ATV SEVGİ İZİ PROJESİ,"Çobançeşme Mah. Bahçelievler, İstanbul",,05301513151,i.cananguney@hotmail.com,http://www.benibuldular.com,41.0019160000000,28.8633730000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,CRAZY WORLD TATTOO,"Duatepe Mah. Ergenekon Cad. 85/A Şişli, İstanbul",,02122403779,crazyworldtattoo@hotmail.com,Veri yok,41.0532831812160,28.9831126614040
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,VELİ DOĞAN SOKAK 44 TATTOO(Çilveli Doğan),"Cumhuriyet Mah. Teyyareci Fehmi Sok. 16 K:2 Osmanbey, Şişli, İstanbul",Dövme Yapımı,05353404971,Veri yok,Veri yok,41.0524250000000,28.9860760000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,SHADOWS TATTOO(Çoşkun Tağrikulu),"Kuloğlu Mah. İstiklal Cad. 131 Atlas Pasajı Dk:7 Beyoğlu, İstanbul",,02122438503,Veri yok,http://shadowstattoo.com,41.0336680000000,28.9797500000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,STUDIO KIRMIZI TATTOO SHOP(Atalay İşigüzel),"Hüseyinağa Mah. Balo Sok. 3 D:2 Beyoğlu, İstanbul",,02122510018,info@studiokirmizi.com,http://studiokirmizi.com,41.0343490000000,28.9785790000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,BRAINERS INK,"Caferağa Mah. Bahariye Cad. 70 Beyaz Saray Apt. D:2 Kadıköy, İstanbul",,02163300980,info@brainersink.com,http://www.brainersink.com,40.9869490000000,29.0281090000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,TATTOO MIX(Mehmet Ali Pehlivan),"Firuzağa Mah. Defterdar Yokuşu 45 Beyoğlu, İstanbul",,02122962419,1tattoomix@gmail.com,http://www.tattoomix.com.tr,41.0600620000000,28.9874620000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,GOLDEN ARROWE(Nurhan Şener Öner),"Caferağa Mah. Sakızgülü Sok. 21 Işık Apt. D:1 Kadıköy, İstanbul",,02163474556,Veri yok,Veri yok,40.9875430000000,29.0269790000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,ARAGON ART TATTOO & PIERCING,"Atakent Mah. 242. Sok. 19 Küçükçekmece, İstanbul",,05325775354,info@dovme.net,http://www.dovme.net,41.0379497925930,28.7839961965930
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,MILLER INK. DÖVME SALONU(Timuçin Değirmenci),"Hürriyet Mah. Cumhuriyet Cad. 16 Önay Garden Residance K:7 D:175 Esenyurt, İstanbul",,05302329959,timucindegirmenci01@gmail.com,http://timucindegirmenci.com,41.0166417146690,28.6530964576750
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,GHETTA TATTOO(Okan Kuduoğlu),"Yalı Mah. Fırın Sok. 6/B Maltepe, İstanbul",,02163527988,Veri yok,Veri yok,40.9212310000000,29.1288790000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,AMAZON DÖVME(Nimet Arıkan),"Türkali Mah. Yeniyol Sok. 1 D:1 Beşiktaş, İstanbul",,05323868930,info@amazondovme.com,http://www.amazondovme.com,41.0454460000000,29.0027640000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,TATTOO PARK(Ümit Taner Tuncalı),"Kuştepe Mah. Mecidiyeköy Yolu Cad. 12 Şişli, İstanbul",,02122132264,tattooparkdovme@outlook.com,http://www.tattooparkdovme.com,41.0673700000000,28.9922000000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,RED & BLACK TATTOO,"Piri Mehmet Paşa Mah. Silivri, İstanbul",,05514068978,Veri yok,Veri yok,41.0777740000000,28.2400770000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,ÇINAR TATTOO(Çınar Topaklı),"Bozca Sok. 8 Cesur Apt. Beşiktaş, İstanbul",,05353129232,Veri yok,Veri yok,41.0464510200000,29.0018188800000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,GOLDEN ARROW(Nurhan Şener Öner),"Caferağa Mah. Sakız Gülü Sok. 24/5 Göynük Apt. Kadıköy, İstanbul",,02164505490,Veri yok,Veri yok,40.9872330000000,29.0274900000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,DEVENİNNALI TATTOO AND PİERCİNG STUDİO(Elif Göktaş Serdaroğlu),"Taksim, Beyoğlu, İstanbul",,05415425626,Veri yok,Veri yok,41.0379100000000,28.9849770000000
dovme-piercing-ve-ekipmanlari,istanbul,sultanbeyli,TATTOO ROYAL(Yusuf Zorşahin),"Bahçeşehir 1. Kısım Mah. 3. Cad. 50 Kc Grup E Çrş. K:1 Başakşehir, İstanbul",,05318152630,Veri yok,Veri yok,41.0804679600000,28.6906431600000
